no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets,loan_income_ratio,asset_coverage_ratio,income_per_dependent,wealth_cibil_score,loan_status
2,1,0,2000000,6200000,16,696,11400000.0,3.1,1.8387096774193548,666666.6666666666,7934400000.0,1
5,0,0,2700000,8700000,14,772,16300000.0,3.2222222222222223,1.8735632183908046,450000.0,12583600000.0,1
3,1,1,6400000,15800000,18,628,39700000.0,2.46875,2.5126582278481013,1600000.0,24931600000.0,1
0,0,1,8200000,19100000,2,764,56300000.0,2.3292682926829267,2.9476439790575917,8200000.0,43013200000.0,1
1,1,0,2800000,6900000,14,553,16300000.0,2.4642857142857144,2.36231884057971,1400000.0,9013900000.0,1
1,0,0,8900000,20000000,2,653,41000000.0,2.247191011235955,2.05,4450000.0,26773000000.0,1
1,0,0,5100000,20000000,4,506,43800000.0,3.9215686274509802,2.19,2550000.0,22162800000.0,1
3,1,0,2800000,8500000,20,431,17900000.0,3.0357142857142856,2.1058823529411765,700000.0,7714900000.0,0
2,0,1,6100000,12300000,18,697,39300000.0,2.0163934426229506,3.1951219512195124,2033333.3333333333,27392100000.0,1
2,0,0,8400000,24500000,6,588,45600000.0,2.9166666666666665,1.8612244897959183,2800000.0,26812800000.0,1
1,0,0,1600000,5600000,6,846,9200000.0,3.5,1.6428571428571428,800000.0,7783200000.0,1
5,1,0,4100000,11000000,14,379,21800000.0,2.682926829268293,1.981818181818182,683333.3333333334,8262200000.0,0
1,0,0,300000,700000,10,745,1000000.0,2.3333333333333335,1.4285714285714286,150000.0,745000000.0,1
3,1,0,9600000,34500000,20,523,58300000.0,3.59375,1.6898550724637682,2400000.0,30490900000.0,0
4,1,1,8300000,25400000,4,624,57100000.0,3.0602409638554215,2.248031496062992,1660000.0,35630400000.0,1
1,1,0,4600000,16700000,16,407,31600000.0,3.630434782608696,1.8922155688622755,2300000.0,12861200000.0,0
3,0,1,5600000,11600000,12,756,31300000.0,2.0714285714285716,2.6982758620689653,1400000.0,23662800000.0,1
3,1,1,4100000,8300000,16,351,19400000.0,2.024390243902439,2.3373493975903616,1025000.0,6809400000.0,0
3,0,0,3700000,13400000,18,373,18600000.0,3.6216216216216215,1.3880597014925373,925000.0,6937800000.0,0
4,0,1,800000,2400000,2,461,5200000.0,3.0,2.1666666666666665,160000.0,2397200000.0,1
4,1,0,8100000,28100000,12,672,41500000.0,3.4691358024691357,1.4768683274021353,1620000.0,27888000000.0,1
2,1,1,2700000,9500000,10,434,14100000.0,3.5185185185185186,1.4842105263157894,900000.0,6119400000.0,0
2,0,1,7000000,21400000,12,541,34400000.0,3.057142857142857,1.6074766355140186,2333333.3333333335,18610400000.0,0
3,0,1,8100000,29300000,2,413,55100000.0,3.617283950617284,1.8805460750853242,2025000.0,22756300000.0,1
1,1,0,3200000,7600000,4,592,17200000.0,2.375,2.263157894736842,1600000.0,10182400000.0,1
4,0,1,400000,1400000,10,665,2300000.0,3.5,1.6428571428571428,80000.0,1529500000.0,1
1,1,0,7800000,23900000,4,313,51800000.0,3.0641025641025643,2.1673640167364017,3900000.0,16213400000.0,1
0,0,0,5800000,19600000,14,673,44800000.0,3.3793103448275863,2.2857142857142856,5800000.0,30150400000.0,1
0,0,1,2600000,6000000,8,382,13700000.0,2.3076923076923075,2.283333333333333,2600000.0,5233400000.0,0
5,0,0,5400000,21100000,12,661,51700000.0,3.9074074074074074,2.4502369668246446,900000.0,34173700000.0,1
3,1,1,600000,1700000,4,576,3100000.0,2.8333333333333335,1.8235294117647058,150000.0,1785600000.0,1
1,1,0,600000,1200000,14,443,4700000.0,2.0,3.9166666666666665,300000.0,2082100000.0,0
5,1,1,9500000,21700000,16,307,68400000.0,2.2842105263157895,3.152073732718894,1583333.3333333333,20998800000.0,0
4,1,1,1900000,4800000,12,656,10200000.0,2.526315789473684,2.125,380000.0,6691200000.0,1
1,1,1,9800000,21200000,4,885,82500000.0,2.163265306122449,3.891509433962264,4900000.0,73012500000.0,1
3,1,0,7800000,16600000,20,896,59200000.0,2.128205128205128,3.566265060240964,1950000.0,53043200000.0,1
5,0,0,4900000,14100000,2,802,29600000.0,2.877551020408163,2.099290780141844,816666.6666666666,23739200000.0,1
3,1,1,8300000,22700000,2,650,43400000.0,2.7349397590361444,1.9118942731277533,2075000.0,28210000000.0,1
4,0,1,3900000,8900000,10,665,27800000.0,2.282051282051282,3.1235955056179776,780000.0,18487000000.0,1
2,1,0,9000000,35700000,12,339,52100000.0,3.966666666666667,1.4593837535014005,3000000.0,17661900000.0,0
1,0,0,9600000,32400000,20,447,58300000.0,3.375,1.7993827160493827,4800000.0,26060100000.0,0
5,0,1,1000000,2400000,18,613,6100000.0,2.4,2.5416666666666665,166666.66666666666,3739300000.0,1
5,1,0,2800000,7200000,16,424,15200000.0,2.5714285714285716,2.111111111111111,466666.6666666667,6444800000.0,0
2,0,0,8300000,20800000,6,667,55600000.0,2.5060240963855422,2.673076923076923,2766666.6666666665,37085200000.0,1
4,0,1,6900000,18300000,18,715,31300000.0,2.652173913043478,1.710382513661202,1380000.0,22379500000.0,1
5,0,1,3800000,9100000,18,654,26200000.0,2.3947368421052633,2.879120879120879,633333.3333333334,17134800000.0,1
2,0,0,8000000,17800000,20,549,50300000.0,2.225,2.8258426966292136,2666666.6666666665,27614700000.0,0
4,1,1,9800000,29700000,4,373,64400000.0,3.0306122448979593,2.1683501683501682,1960000.0,24021200000.0,1
0,1,1,2900000,7200000,16,332,20500000.0,2.4827586206896552,2.8472222222222223,2900000.0,6806000000.0,0
4,1,0,7900000,31500000,20,534,48900000.0,3.9873417721518987,1.5523809523809524,1580000.0,26112600000.0,0
3,0,0,4600000,17900000,8,396,29600000.0,3.891304347826087,1.6536312849162011,1150000.0,11721600000.0,0
2,1,0,1000000,3700000,18,892,6500000.0,3.7,1.7567567567567568,333333.3333333333,5798000000.0,1
5,1,0,9000000,21300000,14,602,57500000.0,2.3666666666666667,2.699530516431925,1500000.0,34615000000.0,1
0,1,1,9400000,36100000,10,615,61500000.0,3.8404255319148937,1.703601108033241,9400000.0,37822500000.0,1
5,1,1,7400000,23300000,20,482,55200000.0,3.1486486486486487,2.369098712446352,1233333.3333333333,26606400000.0,0
0,1,0,6600000,20100000,16,397,51800000.0,3.0454545454545454,2.5771144278606966,6600000.0,20564600000.0,0
0,0,0,1300000,3400000,10,464,6300000.0,2.6153846153846154,1.8529411764705883,1300000.0,2923200000.0,0
0,1,1,1100000,3400000,14,832,9400000.0,3.090909090909091,2.764705882352941,1100000.0,7820800000.0,1
5,1,0,9200000,34800000,12,802,65300000.0,3.782608695652174,1.8764367816091954,1533333.3333333333,52370600000.0,1
2,1,0,7000000,23900000,18,628,52400000.0,3.414285714285714,2.192468619246862,2333333.3333333335,32907200000.0,1
4,1,0,5100000,18800000,10,694,29300000.0,3.6862745098039214,1.5585106382978724,1020000.0,20334200000.0,1
1,0,1,3200000,9300000,20,741,16500000.0,2.90625,1.7741935483870968,1600000.0,12226500000.0,1
1,0,1,3700000,10900000,14,748,23800000.0,2.945945945945946,2.18348623853211,1850000.0,17802400000.0,1
5,1,0,3600000,12800000,4,320,20900000.0,3.5555555555555554,1.6328125,600000.0,6688000000.0,1
1,1,0,5600000,11700000,10,774,34900000.0,2.0892857142857144,2.982905982905983,2800000.0,27012600000.0,1
0,0,1,9500000,32000000,2,500,48100000.0,3.3684210526315788,1.503125,9500000.0,24050000000.0,1
4,0,0,1500000,4000000,18,706,8800000.0,2.6666666666666665,2.2,300000.0,6212800000.0,1
4,0,0,7400000,18300000,10,601,63900000.0,2.472972972972973,3.4918032786885247,1480000.0,38403900000.0,1
2,1,0,6000000,17400000,16,806,27600000.0,2.9,1.5862068965517242,2000000.0,22245600000.0,1
0,1,1,3000000,9600000,6,644,18100000.0,3.2,1.8854166666666667,3000000.0,11656400000.0,1
4,1,1,6000000,12900000,14,723,20000000.0,2.15,1.550387596899225,1200000.0,14460000000.0,1
5,1,1,600000,1500000,12,509,4400000.0,2.5,2.933333333333333,100000.0,2239600000.0,0
0,1,0,1800000,6600000,4,898,8500000.0,3.6666666666666665,1.2878787878787878,1800000.0,7633000000.0,1
2,1,1,5500000,12000000,2,567,30400000.0,2.1818181818181817,2.533333333333333,1833333.3333333333,17236800000.0,1
1,1,0,1000000,2100000,6,715,6500000.0,2.1,3.0952380952380953,500000.0,4647500000.0,1
2,0,1,1700000,3500000,10,854,12500000.0,2.0588235294117645,3.5714285714285716,566666.6666666666,10675000000.0,1
1,1,1,3400000,12300000,8,523,21700000.0,3.6176470588235294,1.7642276422764227,1700000.0,11349100000.0,0
1,1,1,9600000,35900000,8,534,79500000.0,3.7395833333333335,2.214484679665738,4800000.0,42453000000.0,0
0,0,1,2600000,7600000,18,470,9800000.0,2.923076923076923,1.2894736842105263,2600000.0,4606000000.0,0
1,1,0,1600000,3500000,18,619,11100000.0,2.1875,3.1714285714285713,800000.0,6870900000.0,1
0,1,1,4300000,12800000,20,572,27900000.0,2.9767441860465116,2.1796875,4300000.0,15958800000.0,1
3,1,0,1400000,3500000,16,365,9300000.0,2.5,2.657142857142857,350000.0,3394500000.0,0
0,0,0,8000000,18000000,16,791,58200000.0,2.25,3.2333333333333334,8000000.0,46036200000.0,1
4,0,1,5000000,18100000,12,424,27800000.0,3.62,1.5359116022099448,1000000.0,11787200000.0,0
5,1,0,4500000,10200000,12,726,33200000.0,2.2666666666666666,3.2549019607843137,750000.0,24103200000.0,1
1,1,0,3400000,9900000,2,736,23800000.0,2.911764705882353,2.404040404040404,1700000.0,17516800000.0,1
5,1,1,5700000,12800000,14,488,33300000.0,2.245614035087719,2.6015625,950000.0,16250400000.0,0
2,0,1,2600000,7600000,10,400,22900000.0,2.923076923076923,3.013157894736842,866666.6666666666,9160000000.0,0
0,1,1,4500000,12200000,20,311,31300000.0,2.7111111111111112,2.5655737704918034,4500000.0,9734300000.0,0
2,0,1,5100000,16800000,2,504,30600000.0,3.2941176470588234,1.8214285714285714,1700000.0,15422400000.0,1
4,0,1,5100000,18600000,20,312,37600000.0,3.6470588235294117,2.021505376344086,1020000.0,11731200000.0,0
5,1,1,1700000,6500000,14,587,10000000.0,3.823529411764706,1.5384615384615385,283333.3333333333,5870000000.0,1
1,0,0,5200000,10500000,20,317,35600000.0,2.019230769230769,3.3904761904761904,2600000.0,11285200000.0,0
4,0,0,8400000,29000000,2,463,40600000.0,3.4523809523809526,1.4,1680000.0,18797800000.0,1
1,0,1,9000000,34000000,16,842,51900000.0,3.7777777777777777,1.526470588235294,4500000.0,43699800000.0,1
4,1,1,3400000,11800000,20,616,21100000.0,3.4705882352941178,1.7881355932203389,680000.0,12997600000.0,1
1,0,0,5400000,19400000,8,800,29400000.0,3.5925925925925926,1.5154639175257731,2700000.0,23520000000.0,1
0,1,1,700000,2100000,12,813,4200000.0,3.0,2.0,700000.0,3414600000.0,1
2,1,0,7600000,24800000,12,564,51600000.0,3.263157894736842,2.0806451612903225,2533333.3333333335,29102400000.0,1
2,0,0,5000000,14700000,12,837,25900000.0,2.94,1.7619047619047619,1666666.6666666667,21678300000.0,1
5,0,1,2500000,9400000,16,735,13400000.0,3.76,1.425531914893617,416666.6666666667,9849000000.0,1
4,0,1,2000000,5200000,16,724,16400000.0,2.6,3.1538461538461537,400000.0,11873600000.0,1
5,0,0,9000000,23900000,12,658,48500000.0,2.6555555555555554,2.0292887029288704,1500000.0,31913000000.0,1
5,1,0,8300000,31800000,16,858,70500000.0,3.8313253012048194,2.2169811320754715,1383333.3333333333,60489000000.0,1
0,0,1,3100000,8500000,8,614,20600000.0,2.7419354838709675,2.4235294117647057,3100000.0,12648400000.0,1
2,1,1,8500000,25600000,16,714,49100000.0,3.011764705882353,1.91796875,2833333.3333333335,35057400000.0,1
2,1,1,1200000,4600000,20,605,10300000.0,3.8333333333333335,2.239130434782609,400000.0,6231500000.0,1
4,1,1,2800000,5500000,8,875,20200000.0,1.9642857142857142,3.672727272727273,560000.0,17675000000.0,1
5,1,1,2800000,10900000,6,359,18900000.0,3.892857142857143,1.7339449541284404,466666.6666666667,6785100000.0,0
5,1,1,6500000,24100000,6,441,44200000.0,3.707692307692308,1.83402489626556,1083333.3333333333,19492200000.0,0
4,1,0,8700000,25200000,18,790,60900000.0,2.896551724137931,2.4166666666666665,1740000.0,48111000000.0,1
1,0,1,5400000,13600000,4,821,45800000.0,2.5185185185185186,3.3676470588235294,2700000.0,37601800000.0,1
2,0,0,8600000,33300000,16,375,67500000.0,3.872093023255814,2.027027027027027,2866666.6666666665,25312500000.0,0
3,1,0,4700000,9600000,10,545,29700000.0,2.0425531914893615,3.09375,1175000.0,16186500000.0,0
5,0,1,1100000,3900000,4,891,5600000.0,3.5454545454545454,1.435897435897436,183333.33333333334,4989600000.0,1
0,1,0,6400000,14000000,8,486,45400000.0,2.1875,3.242857142857143,6400000.0,22064400000.0,0
0,1,0,4300000,9900000,4,696,33600000.0,2.302325581395349,3.393939393939394,4300000.0,23385600000.0,1
5,0,1,2900000,11100000,4,683,18300000.0,3.8275862068965516,1.6486486486486487,483333.3333333333,12498900000.0,1
5,0,0,9600000,27100000,8,594,70200000.0,2.8229166666666665,2.5904059040590406,1600000.0,41698800000.0,1
3,0,1,900000,2500000,20,529,5100000.0,2.7777777777777777,2.04,225000.0,2697900000.0,0
5,0,0,8100000,26300000,4,429,41200000.0,3.246913580246914,1.5665399239543727,1350000.0,17674800000.0,1
0,0,1,8800000,25000000,4,400,48300000.0,2.840909090909091,1.932,8800000.0,19320000000.0,0
0,1,0,8800000,17500000,4,848,70300000.0,1.9886363636363635,4.017142857142857,8800000.0,59614400000.0,1
1,0,0,6400000,21500000,6,489,32700000.0,3.359375,1.5209302325581395,3200000.0,15990300000.0,0
2,1,0,2900000,6600000,10,326,21600000.0,2.2758620689655173,3.272727272727273,966666.6666666666,7041600000.0,0
5,1,0,1600000,6100000,8,663,12300000.0,3.8125,2.0163934426229506,266666.6666666667,8154900000.0,1
1,0,0,1600000,5100000,18,729,11600000.0,3.1875,2.2745098039215685,800000.0,8456400000.0,1
2,1,1,3100000,10700000,4,398,15500000.0,3.4516129032258065,1.4485981308411215,1033333.3333333334,6169000000.0,1
2,0,1,5600000,16700000,14,856,30500000.0,2.982142857142857,1.8263473053892216,1866666.6666666667,26108000000.0,1
3,1,1,8100000,19900000,20,347,72500000.0,2.45679012345679,3.64321608040201,2025000.0,25157500000.0,0
3,0,0,9100000,19300000,12,696,77300000.0,2.120879120879121,4.005181347150259,2275000.0,53800800000.0,1
0,1,1,5500000,17100000,8,353,22900000.0,3.109090909090909,1.3391812865497077,5500000.0,8083700000.0,0
1,1,1,9700000,34300000,20,756,75100000.0,3.536082474226804,2.1895043731778427,4850000.0,56775600000.0,1
4,1,0,2300000,5400000,16,490,17500000.0,2.347826086956522,3.240740740740741,460000.0,8575000000.0,0
1,0,1,5600000,18000000,10,531,43700000.0,3.2142857142857144,2.4277777777777776,2800000.0,23204700000.0,0
2,0,1,4500000,16600000,4,679,30100000.0,3.688888888888889,1.8132530120481927,1500000.0,20437900000.0,1
1,1,1,500000,1800000,8,877,2000000.0,3.6,1.1111111111111112,250000.0,1754000000.0,1
0,1,0,4200000,11000000,20,817,26900000.0,2.619047619047619,2.4454545454545453,4200000.0,21977300000.0,1
1,0,0,9100000,23300000,18,792,57900000.0,2.5604395604395602,2.484978540772532,4550000.0,45856800000.0,1
4,1,1,3200000,12800000,18,664,19400000.0,4.0,1.515625,640000.0,12881600000.0,1
4,1,1,6200000,21300000,16,882,32300000.0,3.435483870967742,1.516431924882629,1240000.0,28488600000.0,1
3,0,1,2500000,7700000,10,768,15500000.0,3.08,2.012987012987013,625000.0,11904000000.0,1
0,1,0,9100000,27100000,12,787,71500000.0,2.978021978021978,2.6383763837638377,9100000.0,56270500000.0,1
3,1,1,500000,900000,12,538,2500000.0,1.8,2.7777777777777777,125000.0,1345000000.0,0
4,0,0,6900000,18000000,8,347,52700000.0,2.608695652173913,2.9277777777777776,1380000.0,18286900000.0,0
0,1,1,1800000,5200000,16,317,11700000.0,2.888888888888889,2.25,1800000.0,3708900000.0,0
0,1,1,4000000,14500000,2,713,28000000.0,3.625,1.9310344827586208,4000000.0,19964000000.0,1
1,0,0,3900000,12300000,10,683,15800000.0,3.1538461538461537,1.2845528455284554,1950000.0,10791400000.0,1
2,0,1,8000000,28100000,18,765,60400000.0,3.5125,2.1494661921708187,2666666.6666666665,46206000000.0,1
5,1,0,900000,3200000,10,803,6400000.0,3.5555555555555554,2.0,150000.0,5139200000.0,1
0,1,1,8200000,29700000,6,405,34300000.0,3.6219512195121952,1.1548821548821548,8200000.0,13891500000.0,0
5,1,0,2300000,4900000,4,529,21300000.0,2.130434782608696,4.346938775510204,383333.3333333333,11267700000.0,0
5,1,1,6900000,19400000,6,801,42000000.0,2.8115942028985508,2.1649484536082473,1150000.0,33642000000.0,1
3,0,0,8800000,30700000,12,707,55900000.0,3.4886363636363638,1.8208469055374592,2200000.0,39521300000.0,1
1,1,0,2600000,7200000,8,349,19700000.0,2.769230769230769,2.736111111111111,1300000.0,6875300000.0,0
1,1,0,3700000,8700000,20,885,23200000.0,2.3513513513513513,2.6666666666666665,1850000.0,20532000000.0,1
2,1,1,6200000,23800000,4,489,35000000.0,3.838709677419355,1.4705882352941178,2066666.6666666667,17115000000.0,1
3,1,1,1000000,2600000,6,341,9300000.0,2.6,3.576923076923077,250000.0,3171300000.0,0
1,0,0,6000000,20000000,12,637,43700000.0,3.3333333333333335,2.185,3000000.0,27836900000.0,1
1,0,1,9100000,31400000,4,304,70600000.0,3.4505494505494507,2.248407643312102,4550000.0,21462400000.0,1
1,1,0,1700000,6700000,16,537,11800000.0,3.9411764705882355,1.7611940298507462,850000.0,6336600000.0,0
5,0,1,1700000,4600000,12,503,9100000.0,2.7058823529411766,1.9782608695652173,283333.3333333333,4577300000.0,0
1,1,0,7100000,14300000,12,720,40800000.0,2.0140845070422535,2.8531468531468533,3550000.0,29376000000.0,1
5,1,0,9400000,36800000,10,509,56800000.0,3.9148936170212765,1.5434782608695652,1566666.6666666667,28911200000.0,0
5,0,0,6200000,16400000,6,360,36800000.0,2.6451612903225805,2.2439024390243905,1033333.3333333334,13248000000.0,0
1,1,0,8300000,31800000,16,818,71500000.0,3.8313253012048194,2.248427672955975,4150000.0,58487000000.0,1
1,1,1,8900000,21200000,8,716,46300000.0,2.3820224719101124,2.1839622641509435,4450000.0,33150800000.0,1
1,1,1,6500000,14800000,12,360,27900000.0,2.276923076923077,1.885135135135135,3250000.0,10044000000.0,0
3,1,1,8100000,26700000,10,895,41900000.0,3.2962962962962963,1.5692883895131087,2025000.0,37500500000.0,1
2,0,0,4900000,13500000,8,328,40300000.0,2.7551020408163267,2.9851851851851854,1633333.3333333333,13218400000.0,0
4,1,0,9100000,26600000,2,812,78700000.0,2.923076923076923,2.9586466165413534,1820000.0,63904400000.0,1
3,1,1,9000000,33100000,16,456,63900000.0,3.6777777777777776,1.9305135951661632,2250000.0,29138400000.0,0
4,1,1,1300000,3900000,16,566,5900000.0,3.0,1.5128205128205128,260000.0,3339400000.0,1
1,0,0,6700000,25000000,20,598,38800000.0,3.7313432835820897,1.552,3350000.0,23202400000.0,1
5,0,0,3200000,9300000,6,656,27100000.0,2.90625,2.913978494623656,533333.3333333334,17777600000.0,1
0,0,0,7500000,28700000,2,895,34800000.0,3.8266666666666667,1.2125435540069687,7500000.0,31146000000.0,1
3,1,0,4900000,12800000,14,653,28500000.0,2.6122448979591835,2.2265625,1225000.0,18610500000.0,1
1,0,1,700000,1800000,16,641,5000000.0,2.5714285714285716,2.7777777777777777,350000.0,3205000000.0,1
2,1,0,6400000,16500000,8,544,39000000.0,2.578125,2.3636363636363638,2133333.3333333335,21216000000.0,0
0,0,1,3900000,14100000,20,811,25100000.0,3.6153846153846154,1.7801418439716312,3900000.0,20356100000.0,1
4,1,0,9700000,26900000,10,460,56000000.0,2.7731958762886597,2.0817843866171004,1940000.0,25760000000.0,0
5,1,1,3600000,12500000,12,795,29200000.0,3.4722222222222223,2.336,600000.0,23214000000.0,1
2,1,1,3400000,10300000,4,745,22800000.0,3.0294117647058822,2.2135922330097086,1133333.3333333333,16986000000.0,1
0,0,0,9800000,20100000,16,606,53000000.0,2.0510204081632653,2.63681592039801,9800000.0,32118000000.0,1
1,0,0,5100000,14200000,6,451,30700000.0,2.784313725490196,2.1619718309859155,2550000.0,13845700000.0,0
4,1,1,5900000,11800000,8,479,31800000.0,2.0,2.694915254237288,1180000.0,15232200000.0,0
5,1,0,1200000,2400000,14,495,9000000.0,2.0,3.75,200000.0,4455000000.0,0
2,0,0,9700000,30200000,14,769,71200000.0,3.11340206185567,2.357615894039735,3233333.3333333335,54752800000.0,1
5,0,1,4700000,11800000,4,639,19200000.0,2.5106382978723403,1.6271186440677967,783333.3333333334,12268800000.0,1
5,1,0,4200000,12500000,18,723,20500000.0,2.9761904761904763,1.64,700000.0,14821500000.0,1
4,1,0,9300000,26100000,16,623,54000000.0,2.806451612903226,2.0689655172413794,1860000.0,33642000000.0,1
3,0,1,5300000,20800000,6,487,35800000.0,3.9245283018867925,1.7211538461538463,1325000.0,17434600000.0,0
0,1,0,7600000,30100000,2,743,66600000.0,3.960526315789474,2.212624584717608,7600000.0,49483800000.0,1
2,1,0,6200000,16900000,12,754,29700000.0,2.725806451612903,1.757396449704142,2066666.6666666667,22393800000.0,1
0,1,0,8900000,21600000,10,552,44800000.0,2.4269662921348316,2.074074074074074,8900000.0,24729600000.0,1
4,0,1,7900000,27300000,10,560,76900000.0,3.4556962025316458,2.816849816849817,1580000.0,43064000000.0,1
