no_of_dependents,education,self_employed,income_annum,loan_term,cibil_score,total_assets,income_per_dependent,asset_coverage_ratio,wealth_cibil_score,loan_amount
5,0,0,3800000,10,759,21900000.0,633333.3333333334,2.085714285714286,16622100000.0,10500000
2,0,0,2500000,4,636,11200000.0,833333.3333333334,1.1666666666666667,7123200000.0,9600000
3,0,1,5500000,10,546,36300000.0,1375000.0,1.7794117647058822,19819800000.0,20400000
5,1,1,4500000,2,639,36600000.0,750000.0,2.1403508771929824,23387400000.0,17100000
4,0,0,1900000,10,388,8400000.0,380000.0,2.1,3259200000.0,4000000
5,1,1,6400000,12,594,24200000.0,1066666.6666666667,1.21,14374800000.0,20000000
1,0,1,3800000,6,760,18300000.0,1900000.0,1.6486486486486487,13908000000.0,11100000
4,0,1,6300000,16,582,49300000.0,1260000.0,2.9171597633136095,28692600000.0,16900000
3,0,0,300000,6,896,1700000.0,75000.0,2.8333333333333335,1523200000.0,600000
5,0,1,7100000,18,891,30600000.0,1183333.3333333333,1.4036697247706422,27264600000.0,21800000
2,0,1,600000,2,495,3600000.0,200000.0,2.1176470588235294,1782000000.0,1700000
3,1,1,4400000,16,865,28000000.0,1100000.0,1.8300653594771241,24220000000.0,15300000
4,0,0,7600000,12,775,41100000.0,1520000.0,1.9759615384615385,31852500000.0,20800000
5,1,1,8700000,10,318,47100000.0,1450000.0,1.7840909090909092,14977800000.0,26400000
3,1,1,5600000,12,395,45900000.0,1400000.0,3.6141732283464565,18130500000.0,12700000
4,0,0,4100000,14,772,29700000.0,820000.0,2.267175572519084,22928400000.0,13100000
2,0,1,7900000,18,318,59400000.0,2633333.3333333335,3.68944099378882,18889200000.0,16100000
3,0,1,5600000,14,649,35900000.0,1400000.0,1.7177033492822966,23299100000.0,20900000
3,0,0,1200000,10,438,8600000.0,300000.0,2.774193548387097,3766800000.0,3100000
5,1,0,6900000,6,588,41700000.0,1150000.0,2.116751269035533,24519600000.0,19700000
5,0,0,2700000,2,815,12800000.0,450000.0,2.2857142857142856,10432000000.0,5600000
4,1,1,9800000,4,364,61700000.0,1960000.0,2.7918552036199094,22458800000.0,22100000
2,0,0,9300000,4,586,68100000.0,3100000.0,2.108359133126935,39906600000.0,32300000
4,0,0,6700000,12,555,48900000.0,1340000.0,1.9328063241106719,27139500000.0,25300000
4,1,0,1300000,10,312,6300000.0,260000.0,1.3695652173913044,1965600000.0,4600000
2,1,1,7900000,16,605,65600000.0,2633333.3333333335,3.8362573099415203,39688000000.0,17100000
5,0,0,6700000,18,672,34500000.0,1116666.6666666667,1.4870689655172413,23184000000.0,23200000
2,0,1,2100000,18,591,10000000.0,700000.0,2.2222222222222223,5910000000.0,4500000
4,1,1,4700000,4,321,26700000.0,940000.0,2.4272727272727272,8570700000.0,11000000
2,1,0,3700000,16,393,24700000.0,1233333.3333333333,1.8432835820895523,9707100000.0,13400000
0,1,1,5800000,2,561,30800000.0,5800000.0,1.4128440366972477,17278800000.0,21800000
5,1,1,2400000,20,725,13300000.0,400000.0,1.9275362318840579,9642500000.0,6900000
1,0,1,8100000,16,438,51700000.0,4050000.0,1.8731884057971016,22644600000.0,27600000
5,1,1,5400000,12,399,32900000.0,900000.0,1.5373831775700935,13127100000.0,21400000
0,1,0,1400000,8,592,9600000.0,1400000.0,1.7777777777777777,5683200000.0,5400000
2,0,0,2500000,8,835,15500000.0,833333.3333333334,1.802325581395349,12942500000.0,8600000
0,0,1,1600000,4,733,9100000.0,1600000.0,1.7169811320754718,6670300000.0,5300000
0,0,0,3700000,20,484,24500000.0,3700000.0,2.311320754716981,11858000000.0,10600000
5,0,1,500000,20,615,2600000.0,83333.33333333333,1.4444444444444444,1599000000.0,1800000
3,0,1,5300000,4,591,45600000.0,1325000.0,2.3384615384615386,26949600000.0,19500000
0,1,1,2800000,12,349,18600000.0,2800000.0,2.735294117647059,6491400000.0,6800000
1,1,1,9600000,18,478,81300000.0,4800000.0,2.719063545150502,38861400000.0,29900000
4,1,0,2200000,20,633,14200000.0,440000.0,1.8205128205128205,8988600000.0,7800000
1,0,1,8400000,8,378,56600000.0,4200000.0,1.831715210355987,21394800000.0,30900000
1,0,0,2100000,20,461,15100000.0,1050000.0,2.849056603773585,6961100000.0,5300000
2,0,1,2800000,2,834,12800000.0,933333.3333333334,1.8285714285714285,10675200000.0,7000000
0,0,0,2500000,20,671,17400000.0,2500000.0,3.0,11675400000.0,5800000
3,1,1,1700000,10,524,14400000.0,425000.0,2.4827586206896552,7545600000.0,5800000
3,1,0,6100000,4,816,50400000.0,1525000.0,2.4347826086956523,41126400000.0,20700000
3,1,0,4100000,10,729,30600000.0,1025000.0,2.6153846153846154,22307400000.0,11700000
5,0,1,4500000,8,307,30100000.0,750000.0,2.37007874015748,9240700000.0,12700000
2,1,1,5600000,8,350,22300000.0,1866666.6666666667,1.1675392670157068,7805000000.0,19100000
3,0,1,5800000,10,444,42700000.0,1450000.0,2.572289156626506,18958800000.0,16600000
4,0,0,8600000,10,895,40500000.0,1720000.0,1.5168539325842696,36247500000.0,26700000
2,1,0,2900000,20,708,16800000.0,966666.6666666666,1.6,11894400000.0,10500000
2,0,1,8300000,2,355,36900000.0,2766666.6666666665,2.096590909090909,13099500000.0,17600000
5,0,0,2400000,6,756,10400000.0,400000.0,2.0392156862745097,7862400000.0,5100000
4,1,0,5600000,4,719,26400000.0,1120000.0,2.2,18981600000.0,12000000
1,1,1,9500000,14,439,35300000.0,4750000.0,0.9971751412429378,15496700000.0,35400000
4,0,1,4900000,10,668,36800000.0,980000.0,2.3144654088050314,24582400000.0,15900000
4,0,1,5900000,2,765,45900000.0,1180000.0,2.7818181818181817,35113500000.0,16500000
5,1,1,500000,4,476,2200000.0,83333.33333333333,1.4666666666666666,1047200000.0,1500000
3,1,0,7000000,14,781,42800000.0,1750000.0,1.9723502304147464,33426800000.0,21700000
1,0,0,3500000,4,350,26700000.0,1750000.0,2.1023622047244093,9345000000.0,12700000
0,1,0,5200000,16,783,23500000.0,5200000.0,1.9262295081967213,18400500000.0,12200000
3,1,1,6300000,12,770,22900000.0,1575000.0,1.150753768844221,17633000000.0,19900000
2,0,0,8400000,10,822,55200000.0,2800000.0,1.9505300353356891,45374400000.0,28300000
1,0,1,7500000,14,469,42600000.0,3750000.0,1.8933333333333333,19979400000.0,22500000
2,1,0,3300000,16,300,21900000.0,1100000.0,1.6846153846153846,6570000000.0,13000000
2,0,0,8800000,14,692,56300000.0,2933333.3333333335,2.513392857142857,38959600000.0,22400000
5,1,0,200000,18,707,6500000.0,33333.333333333336,9.285714285714286,4595500000.0,700000
5,0,1,8000000,4,658,52600000.0,1333333.3333333333,1.8075601374570447,34610800000.0,29100000
3,1,0,1000000,6,625,4100000.0,250000.0,1.025,2562500000.0,4000000
1,1,0,9400000,10,343,51900000.0,4700000.0,1.9438202247191012,17801700000.0,26700000
5,1,0,2100000,18,358,16300000.0,350000.0,2.232876712328767,5835400000.0,7300000
4,1,1,5400000,20,705,38000000.0,1080000.0,3.3043478260869565,26790000000.0,11500000
2,1,1,4700000,8,799,27600000.0,1566666.6666666667,1.8278145695364238,22052400000.0,15100000
3,1,0,8800000,12,397,64300000.0,2200000.0,1.9080118694362018,25527100000.0,33700000
5,1,0,3200000,6,493,22700000.0,533333.3333333334,1.860655737704918,11191100000.0,12200000
0,1,1,7200000,4,446,60700000.0,7200000.0,2.771689497716895,27072200000.0,21900000
2,0,1,2500000,16,315,16500000.0,833333.3333333334,2.2916666666666665,5197500000.0,7200000
5,0,1,6900000,14,887,48800000.0,1150000.0,3.1082802547770703,43285600000.0,15700000
5,1,1,5700000,16,429,31000000.0,950000.0,1.5121951219512195,13299000000.0,20500000
4,1,1,5500000,18,673,39600000.0,1100000.0,2.622516556291391,26650800000.0,15100000
4,0,1,9200000,10,731,63600000.0,1840000.0,2.185567010309278,46491600000.0,29100000
5,1,1,5700000,2,732,40400000.0,950000.0,3.5130434782608697,29572800000.0,11500000
5,1,1,5000000,14,525,40700000.0,833333.3333333334,2.481707317073171,21367500000.0,16400000
4,0,0,2300000,6,343,17800000.0,460000.0,3.2363636363636363,6105400000.0,5500000
0,0,1,3000000,16,331,21500000.0,3000000.0,1.9545454545454546,7116500000.0,11000000
0,0,0,7900000,18,845,62600000.0,7900000.0,2.3893129770992365,52897000000.0,26200000
2,1,0,2000000,16,696,11400000.0,666666.6666666666,1.8387096774193548,7934400000.0,6200000
5,0,0,2700000,14,772,16300000.0,450000.0,1.8735632183908046,12583600000.0,8700000
3,1,1,6400000,18,628,39700000.0,1600000.0,2.5126582278481013,24931600000.0,15800000
0,0,1,8200000,2,764,56300000.0,8200000.0,2.9476439790575917,43013200000.0,19100000
1,1,0,2800000,14,553,16300000.0,1400000.0,2.36231884057971,9013900000.0,6900000
1,0,0,8900000,2,653,41000000.0,4450000.0,2.05,26773000000.0,20000000
1,0,0,5100000,4,506,43800000.0,2550000.0,2.19,22162800000.0,20000000
3,1,0,2800000,20,431,17900000.0,700000.0,2.1058823529411765,7714900000.0,8500000
2,0,1,6100000,18,697,39300000.0,2033333.3333333333,3.1951219512195124,27392100000.0,12300000
2,0,0,8400000,6,588,45600000.0,2800000.0,1.8612244897959183,26812800000.0,24500000
1,0,0,1600000,6,846,9200000.0,800000.0,1.6428571428571428,7783200000.0,5600000
5,1,0,4100000,14,379,21800000.0,683333.3333333334,1.981818181818182,8262200000.0,11000000
1,0,0,300000,10,745,1000000.0,150000.0,1.4285714285714286,745000000.0,700000
3,1,0,9600000,20,523,58300000.0,2400000.0,1.6898550724637682,30490900000.0,34500000
4,1,1,8300000,4,624,57100000.0,1660000.0,2.248031496062992,35630400000.0,25400000
1,1,0,4600000,16,407,31600000.0,2300000.0,1.8922155688622755,12861200000.0,16700000
3,0,1,5600000,12,756,31300000.0,1400000.0,2.6982758620689653,23662800000.0,11600000
3,1,1,4100000,16,351,19400000.0,1025000.0,2.3373493975903616,6809400000.0,8300000
3,0,0,3700000,18,373,18600000.0,925000.0,1.3880597014925373,6937800000.0,13400000
4,0,1,800000,2,461,5200000.0,160000.0,2.1666666666666665,2397200000.0,2400000
4,1,0,8100000,12,672,41500000.0,1620000.0,1.4768683274021353,27888000000.0,28100000
2,1,1,2700000,10,434,14100000.0,900000.0,1.4842105263157894,6119400000.0,9500000
2,0,1,7000000,12,541,34400000.0,2333333.3333333335,1.6074766355140186,18610400000.0,21400000
3,0,1,8100000,2,413,55100000.0,2025000.0,1.8805460750853242,22756300000.0,29300000
1,1,0,3200000,4,592,17200000.0,1600000.0,2.263157894736842,10182400000.0,7600000
4,0,1,400000,10,665,2300000.0,80000.0,1.6428571428571428,1529500000.0,1400000
1,1,0,7800000,4,313,51800000.0,3900000.0,2.1673640167364017,16213400000.0,23900000
0,0,0,5800000,14,673,44800000.0,5800000.0,2.2857142857142856,30150400000.0,19600000
0,0,1,2600000,8,382,13700000.0,2600000.0,2.283333333333333,5233400000.0,6000000
5,0,0,5400000,12,661,51700000.0,900000.0,2.4502369668246446,34173700000.0,21100000
3,1,1,600000,4,576,3100000.0,150000.0,1.8235294117647058,1785600000.0,1700000
1,1,0,600000,14,443,4700000.0,300000.0,3.9166666666666665,2082100000.0,1200000
5,1,1,9500000,16,307,68400000.0,1583333.3333333333,3.152073732718894,20998800000.0,21700000
4,1,1,1900000,12,656,10200000.0,380000.0,2.125,6691200000.0,4800000
1,1,1,9800000,4,885,82500000.0,4900000.0,3.891509433962264,73012500000.0,21200000
3,1,0,7800000,20,896,59200000.0,1950000.0,3.566265060240964,53043200000.0,16600000
5,0,0,4900000,2,802,29600000.0,816666.6666666666,2.099290780141844,23739200000.0,14100000
3,1,1,8300000,2,650,43400000.0,2075000.0,1.9118942731277533,28210000000.0,22700000
4,0,1,3900000,10,665,27800000.0,780000.0,3.1235955056179776,18487000000.0,8900000
2,1,0,9000000,12,339,52100000.0,3000000.0,1.4593837535014005,17661900000.0,35700000
1,0,0,9600000,20,447,58300000.0,4800000.0,1.7993827160493827,26060100000.0,32400000
5,0,1,1000000,18,613,6100000.0,166666.66666666666,2.5416666666666665,3739300000.0,2400000
5,1,0,2800000,16,424,15200000.0,466666.6666666667,2.111111111111111,6444800000.0,7200000
2,0,0,8300000,6,667,55600000.0,2766666.6666666665,2.673076923076923,37085200000.0,20800000
4,0,1,6900000,18,715,31300000.0,1380000.0,1.710382513661202,22379500000.0,18300000
5,0,1,3800000,18,654,26200000.0,633333.3333333334,2.879120879120879,17134800000.0,9100000
2,0,0,8000000,20,549,50300000.0,2666666.6666666665,2.8258426966292136,27614700000.0,17800000
4,1,1,9800000,4,373,64400000.0,1960000.0,2.1683501683501682,24021200000.0,29700000
0,1,1,2900000,16,332,20500000.0,2900000.0,2.8472222222222223,6806000000.0,7200000
4,1,0,7900000,20,534,48900000.0,1580000.0,1.5523809523809524,26112600000.0,31500000
3,0,0,4600000,8,396,29600000.0,1150000.0,1.6536312849162011,11721600000.0,17900000
2,1,0,1000000,18,892,6500000.0,333333.3333333333,1.7567567567567568,5798000000.0,3700000
5,1,0,9000000,14,602,57500000.0,1500000.0,2.699530516431925,34615000000.0,21300000
0,1,1,9400000,10,615,61500000.0,9400000.0,1.703601108033241,37822500000.0,36100000
5,1,1,7400000,20,482,55200000.0,1233333.3333333333,2.369098712446352,26606400000.0,23300000
0,1,0,6600000,16,397,51800000.0,6600000.0,2.5771144278606966,20564600000.0,20100000
0,0,0,1300000,10,464,6300000.0,1300000.0,1.8529411764705883,2923200000.0,3400000
0,1,1,1100000,14,832,9400000.0,1100000.0,2.764705882352941,7820800000.0,3400000
5,1,0,9200000,12,802,65300000.0,1533333.3333333333,1.8764367816091954,52370600000.0,34800000
2,1,0,7000000,18,628,52400000.0,2333333.3333333335,2.192468619246862,32907200000.0,23900000
4,1,0,5100000,10,694,29300000.0,1020000.0,1.5585106382978724,20334200000.0,18800000
1,0,1,3200000,20,741,16500000.0,1600000.0,1.7741935483870968,12226500000.0,9300000
1,0,1,3700000,14,748,23800000.0,1850000.0,2.18348623853211,17802400000.0,10900000
5,1,0,3600000,4,320,20900000.0,600000.0,1.6328125,6688000000.0,12800000
1,1,0,5600000,10,774,34900000.0,2800000.0,2.982905982905983,27012600000.0,11700000
0,0,1,9500000,2,500,48100000.0,9500000.0,1.503125,24050000000.0,32000000
4,0,0,1500000,18,706,8800000.0,300000.0,2.2,6212800000.0,4000000
4,0,0,7400000,10,601,63900000.0,1480000.0,3.4918032786885247,38403900000.0,18300000
2,1,0,6000000,16,806,27600000.0,2000000.0,1.5862068965517242,22245600000.0,17400000
0,1,1,3000000,6,644,18100000.0,3000000.0,1.8854166666666667,11656400000.0,9600000
4,1,1,6000000,14,723,20000000.0,1200000.0,1.550387596899225,14460000000.0,12900000
5,1,1,600000,12,509,4400000.0,100000.0,2.933333333333333,2239600000.0,1500000
0,1,0,1800000,4,898,8500000.0,1800000.0,1.2878787878787878,7633000000.0,6600000
2,1,1,5500000,2,567,30400000.0,1833333.3333333333,2.533333333333333,17236800000.0,12000000
1,1,0,1000000,6,715,6500000.0,500000.0,3.0952380952380953,4647500000.0,2100000
2,0,1,1700000,10,854,12500000.0,566666.6666666666,3.5714285714285716,10675000000.0,3500000
1,1,1,3400000,8,523,21700000.0,1700000.0,1.7642276422764227,11349100000.0,12300000
1,1,1,9600000,8,534,79500000.0,4800000.0,2.214484679665738,42453000000.0,35900000
0,0,1,2600000,18,470,9800000.0,2600000.0,1.2894736842105263,4606000000.0,7600000
1,1,0,1600000,18,619,11100000.0,800000.0,3.1714285714285713,6870900000.0,3500000
0,1,1,4300000,20,572,27900000.0,4300000.0,2.1796875,15958800000.0,12800000
3,1,0,1400000,16,365,9300000.0,350000.0,2.657142857142857,3394500000.0,3500000
0,0,0,8000000,16,791,58200000.0,8000000.0,3.2333333333333334,46036200000.0,18000000
4,0,1,5000000,12,424,27800000.0,1000000.0,1.5359116022099448,11787200000.0,18100000
5,1,0,4500000,12,726,33200000.0,750000.0,3.2549019607843137,24103200000.0,10200000
1,1,0,3400000,2,736,23800000.0,1700000.0,2.404040404040404,17516800000.0,9900000
5,1,1,5700000,14,488,33300000.0,950000.0,2.6015625,16250400000.0,12800000
2,0,1,2600000,10,400,22900000.0,866666.6666666666,3.013157894736842,9160000000.0,7600000
0,1,1,4500000,20,311,31300000.0,4500000.0,2.5655737704918034,9734300000.0,12200000
2,0,1,5100000,2,504,30600000.0,1700000.0,1.8214285714285714,15422400000.0,16800000
4,0,1,5100000,20,312,37600000.0,1020000.0,2.021505376344086,11731200000.0,18600000
5,1,1,1700000,14,587,10000000.0,283333.3333333333,1.5384615384615385,5870000000.0,6500000
1,0,0,5200000,20,317,35600000.0,2600000.0,3.3904761904761904,11285200000.0,10500000
4,0,0,8400000,2,463,40600000.0,1680000.0,1.4,18797800000.0,29000000
1,0,1,9000000,16,842,51900000.0,4500000.0,1.526470588235294,43699800000.0,34000000
4,1,1,3400000,20,616,21100000.0,680000.0,1.7881355932203389,12997600000.0,11800000
1,0,0,5400000,8,800,29400000.0,2700000.0,1.5154639175257731,23520000000.0,19400000
0,1,1,700000,12,813,4200000.0,700000.0,2.0,3414600000.0,2100000
2,1,0,7600000,12,564,51600000.0,2533333.3333333335,2.0806451612903225,29102400000.0,24800000
2,0,0,5000000,12,837,25900000.0,1666666.6666666667,1.7619047619047619,21678300000.0,14700000
5,0,1,2500000,16,735,13400000.0,416666.6666666667,1.425531914893617,9849000000.0,9400000
4,0,1,2000000,16,724,16400000.0,400000.0,3.1538461538461537,11873600000.0,5200000
5,0,0,9000000,12,658,48500000.0,1500000.0,2.0292887029288704,31913000000.0,23900000
5,1,0,8300000,16,858,70500000.0,1383333.3333333333,2.2169811320754715,60489000000.0,31800000
0,0,1,3100000,8,614,20600000.0,3100000.0,2.4235294117647057,12648400000.0,8500000
2,1,1,8500000,16,714,49100000.0,2833333.3333333335,1.91796875,35057400000.0,25600000
2,1,1,1200000,20,605,10300000.0,400000.0,2.239130434782609,6231500000.0,4600000
4,1,1,2800000,8,875,20200000.0,560000.0,3.672727272727273,17675000000.0,5500000
5,1,1,2800000,6,359,18900000.0,466666.6666666667,1.7339449541284404,6785100000.0,10900000
5,1,1,6500000,6,441,44200000.0,1083333.3333333333,1.83402489626556,19492200000.0,24100000
4,1,0,8700000,18,790,60900000.0,1740000.0,2.4166666666666665,48111000000.0,25200000
1,0,1,5400000,4,821,45800000.0,2700000.0,3.3676470588235294,37601800000.0,13600000
2,0,0,8600000,16,375,67500000.0,2866666.6666666665,2.027027027027027,25312500000.0,33300000
3,1,0,4700000,10,545,29700000.0,1175000.0,3.09375,16186500000.0,9600000
5,0,1,1100000,4,891,5600000.0,183333.33333333334,1.435897435897436,4989600000.0,3900000
0,1,0,6400000,8,486,45400000.0,6400000.0,3.242857142857143,22064400000.0,14000000
0,1,0,4300000,4,696,33600000.0,4300000.0,3.393939393939394,23385600000.0,9900000
5,0,1,2900000,4,683,18300000.0,483333.3333333333,1.6486486486486487,12498900000.0,11100000
5,0,0,9600000,8,594,70200000.0,1600000.0,2.5904059040590406,41698800000.0,27100000
3,0,1,900000,20,529,5100000.0,225000.0,2.04,2697900000.0,2500000
5,0,0,8100000,4,429,41200000.0,1350000.0,1.5665399239543727,17674800000.0,26300000
0,0,1,8800000,4,400,48300000.0,8800000.0,1.932,19320000000.0,25000000
0,1,0,8800000,4,848,70300000.0,8800000.0,4.017142857142857,59614400000.0,17500000
1,0,0,6400000,6,489,32700000.0,3200000.0,1.5209302325581395,15990300000.0,21500000
2,1,0,2900000,10,326,21600000.0,966666.6666666666,3.272727272727273,7041600000.0,6600000
5,1,0,1600000,8,663,12300000.0,266666.6666666667,2.0163934426229506,8154900000.0,6100000
1,0,0,1600000,18,729,11600000.0,800000.0,2.2745098039215685,8456400000.0,5100000
2,1,1,3100000,4,398,15500000.0,1033333.3333333334,1.4485981308411215,6169000000.0,10700000
2,0,1,5600000,14,856,30500000.0,1866666.6666666667,1.8263473053892216,26108000000.0,16700000
3,1,1,8100000,20,347,72500000.0,2025000.0,3.64321608040201,25157500000.0,19900000
3,0,0,9100000,12,696,77300000.0,2275000.0,4.005181347150259,53800800000.0,19300000
0,1,1,5500000,8,353,22900000.0,5500000.0,1.3391812865497077,8083700000.0,17100000
1,1,1,9700000,20,756,75100000.0,4850000.0,2.1895043731778427,56775600000.0,34300000
4,1,0,2300000,16,490,17500000.0,460000.0,3.240740740740741,8575000000.0,5400000
1,0,1,5600000,10,531,43700000.0,2800000.0,2.4277777777777776,23204700000.0,18000000
2,0,1,4500000,4,679,30100000.0,1500000.0,1.8132530120481927,20437900000.0,16600000
1,1,1,500000,8,877,2000000.0,250000.0,1.1111111111111112,1754000000.0,1800000
0,1,0,4200000,20,817,26900000.0,4200000.0,2.4454545454545453,21977300000.0,11000000
1,0,0,9100000,18,792,57900000.0,4550000.0,2.484978540772532,45856800000.0,23300000
4,1,1,3200000,18,664,19400000.0,640000.0,1.515625,12881600000.0,12800000
4,1,1,6200000,16,882,32300000.0,1240000.0,1.516431924882629,28488600000.0,21300000
3,0,1,2500000,10,768,15500000.0,625000.0,2.012987012987013,11904000000.0,7700000
0,1,0,9100000,12,787,71500000.0,9100000.0,2.6383763837638377,56270500000.0,27100000
3,1,1,500000,12,538,2500000.0,125000.0,2.7777777777777777,1345000000.0,900000
4,0,0,6900000,8,347,52700000.0,1380000.0,2.9277777777777776,18286900000.0,18000000
0,1,1,1800000,16,317,11700000.0,1800000.0,2.25,3708900000.0,5200000
0,1,1,4000000,2,713,28000000.0,4000000.0,1.9310344827586208,19964000000.0,14500000
1,0,0,3900000,10,683,15800000.0,1950000.0,1.2845528455284554,10791400000.0,12300000
